date,weekday,visitors,0001_salesVol,0002_salesVol,0003_salesVol,0004_salesVol,0005_salesVol,0006_salesVol,0007_salesVol,0008_salesVol,0009_salesVol,0010_salesVol,date,averagetemp,lowesttemp,highesttemp
20230220,0,51263,3651.0,780.0,1514.0,4108.0,3104.0,4450.0,2347.0,1391.0,5453.0,183.0,2023-02-20,-0.5,-3.5,2.4
20230221,1,59153,3455.0,711.0,1658.0,3944.0,2890.0,4501.0,2266.0,1482.0,5815.0,166.0,2023-02-21,-1.3,-5.3,4.8
20230222,2,63076,3662.0,620.0,1778.0,4488.0,3048.0,4532.0,2567.0,1492.0,6277.0,207.0,2023-02-22,1.2,-4.5,8.4
20230223,3,59088,3917.0,625.0,1699.0,4271.0,3025.0,4308.0,2291.0,1478.0,6083.0,175.0,2023-02-23,2.9,-1.8,9.2
20230224,4,58306,3983.0,545.0,1788.0,4994.0,3188.0,4698.0,2436.0,1518.0,7049.0,169.0,2023-02-24,3.5,-0.4,8.5
20230225,5,52048,3082.0,417.0,1535.0,3795.0,2855.0,4116.0,2151.0,1196.0,5242.0,162.0,2023-02-25,0.7,-2.9,5.7
20230226,6,44631,2749.0,375.0,1158.0,2859.0,2138.0,3768.0,2142.0,1105.0,4357.0,205.0,2023-02-26,2.2,-3.4,9.4
20230227,0,50349,4249.0,526.0,1502.0,3993.0,2975.0,4764.0,2169.0,1453.0,6130.0,211.0,2023-02-27,4.4,-1.8,12.4
20230228,1,63590,4809.0,541.0,2072.0,5419.0,3956.0,5635.0,2629.0,1627.0,8021.0,231.0,2023-02-28,4.3,-0.7,8.7
20230301,2,48960,3001.0,398.0,1576.0,4149.0,3146.0,4050.0,2115.0,1455.0,6520.0,199.0,2023-03-01,6.0,2.9,9.0
20230302,3,63933,4271.0,593.0,1592.0,4339.0,2830.0,4479.0,2240.0,1297.0,7761.0,197.0,2023-03-02,2.2,-1.8,6.6
20230303,4,53947,4497.0,495.0,1617.0,4737.0,3345.0,4355.0,2356.0,1207.0,6186.0,209.0,2023-03-03,4.6,-1.9,10.4
20230304,5,43820,3102.0,295.0,1209.0,3379.0,2501.0,3583.0,2031.0,1093.0,4529.0,188.0,2023-03-04,7.7,3.7,14.1
20230305,6,39308,3005.0,224.0,1049.0,2809.0,2106.0,3507.0,1996.0,1025.0,3721.0,212.0,2023-03-05,8.0,2.5,15.4
20230306,0,53473,4375.0,356.0,1268.0,3340.0,2564.0,4261.0,2031.0,1160.0,4772.0,179.0,2023-03-06,9.2,2.2,16.5
20230307,1,49599,4577.0,350.0,1462.0,3425.0,2762.0,4566.0,2071.0,1146.0,4562.0,129.0,2023-03-07,11.7,6.3,19.4
20230308,2,49892,4453.0,318.0,1569.0,3432.0,2624.0,4382.0,2079.0,1088.0,4388.0,124.0,2023-03-08,12.5,7.4,17.7
20230309,3,48035,4355.0,345.0,1462.0,3454.0,2441.0,4372.0,1940.0,1045.0,4234.0,132.0,2023-03-09,10.3,7.4,13.1
20230310,4,49638,5086.0,266.0,2203.0,4056.0,2894.0,4643.0,2018.0,1082.0,5191.0,138.0,2023-03-10,13.5,6.2,22.2
20230311,5,42457,3519.0,123.0,2246.0,3014.0,2142.0,3529.0,1824.0,1075.0,3840.0,131.0,2023-03-11,15.2,10.2,22.8
20230312,6,31221,2675.0,216.0,0.0,2404.0,1793.0,3258.0,1985.0,1020.0,3308.0,127.0,2023-03-12,5.9,0.6,12.6
20230313,0,42212,4352.0,311.0,0.0,3230.0,2524.0,4014.0,2250.0,1371.0,4442.0,201.0,2023-03-13,2.9,-1.9,7.6
20230314,1,57354,5779.0,303.0,0.0,4460.0,3243.0,5181.0,3118.0,3286.0,4890.0,576.0,2023-03-14,9.2,3.3,15.4
20230315,2,45912,4788.0,288.0,0.0,3690.0,3020.0,4486.0,2356.0,1494.0,4395.0,167.0,2023-03-15,8.6,3.5,14.4
20230316,3,49194,4477.0,320.0,0.0,3417.0,2661.0,4481.0,2202.0,1122.0,4192.0,116.0,2023-03-16,4.6,0.4,9.0
20230317,4,54043,4658.0,301.0,0.0,4064.0,2899.0,4629.0,2284.0,1036.0,4548.0,146.0,2023-03-17,7.2,0.7,12.7
20230318,5,36800,3477.0,144.0,677.0,3193.0,2237.0,3515.0,2016.0,899.0,3731.0,111.0,2023-03-18,7.7,2.5,14.0
20230319,6,34943,3198.0,163.0,1204.0,2690.0,1781.0,3350.0,2117.0,939.0,3246.0,99.0,2023-03-19,8.3,2.3,15.2
20230320,0,47757,5252.0,209.0,2111.0,3182.0,2475.0,4391.0,2142.0,1074.0,4458.0,109.0,2023-03-20,9.5,2.6,17.1
20230321,1,40912,4874.0,167.0,1740.0,2948.0,1765.0,4218.0,2046.0,878.0,3995.0,98.0,2023-03-21,13.0,5.0,22.2
20230322,2,45951,5154.0,170.0,1713.0,2662.0,1359.0,4160.0,1909.0,871.0,3558.0,119.0,2023-03-22,17.0,9.2,25.1
20230323,3,39479,4684.0,184.0,1729.0,2887.0,1660.0,4080.0,1835.0,933.0,3605.0,95.0,2023-03-23,17.4,12.3,23.3
20230324,4,42992,5090.0,156.0,1977.0,3073.0,1780.0,4289.0,1977.0,954.0,4235.0,91.0,2023-03-24,12.5,7.6,18.3
20230325,5,37090,3519.0,100.0,1717.0,2640.0,1614.0,3363.0,1715.0,847.0,3518.0,86.0,2023-03-25,12.5,8.0,18.7
20230326,6,33570,3283.0,167.0,1470.0,2096.0,1141.0,3345.0,1652.0,761.0,2934.0,106.0,2023-03-26,9.4,4.7,14.0
20230327,0,48996,4817.0,162.0,1824.0,2881.0,1535.0,4042.0,1994.0,895.0,4010.0,111.0,2023-03-27,7.3,1.9,14.5
20230328,1,48895,5095.0,215.0,1978.0,3002.0,1484.0,4209.0,1815.0,956.0,3765.0,118.0,2023-03-28,9.2,2.8,15.7
20230329,2,41684,5329.0,138.0,1844.0,2772.0,1518.0,4077.0,1782.0,774.0,3610.0,95.0,2023-03-29,11.8,5.1,19.7
20230330,3,42962,5597.0,107.0,2524.0,2899.0,1668.0,4206.0,1801.0,768.0,3941.0,95.0,2023-03-30,13.3,6.4,21.2
20230331,4,58997,6435.0,112.0,3254.0,3366.0,1585.0,4334.0,1898.0,834.0,4877.0,122.0,2023-03-31,15.0,7.5,23.9
20230401,5,44433,4725.0,61.0,3397.0,3068.0,1699.0,3876.0,1832.0,901.0,3946.0,130.0,2023-04-01,17.5,9.4,25.6
20230402,6,40048,4050.0,60.0,2503.0,2119.0,1193.0,3379.0,1779.0,872.0,3192.0,107.0,2023-04-02,18.8,11.9,25.2
20230403,0,51285,6203.0,88.0,3170.0,2803.0,1670.0,4554.0,1985.0,902.0,4402.0,125.0,2023-04-03,19.0,11.3,25.9
20230404,1,45657,5616.0,96.0,2779.0,2693.0,1536.0,4284.0,1783.0,851.0,3808.0,89.0,2023-04-04,17.6,12.7,21.7
20230405,2,51100,5104.0,224.0,3198.0,3152.0,2059.0,4186.0,1711.0,873.0,4194.0,105.0,2023-04-05,11.9,8.7,14.9
20230406,3,51075,5138.0,157.0,2760.0,2830.0,1663.0,4237.0,1972.0,897.0,3895.0,97.0,2023-04-06,8.8,7.4,9.7
20230407,4,49779,5462.0,171.0,3143.0,3167.0,1698.0,4366.0,1781.0,963.0,4290.0,100.0,2023-04-07,8.9,4.6,15.7
20230408,5,38313,4201.0,85.0,2650.0,2473.0,1411.0,3502.0,1532.0,758.0,3462.0,91.0,2023-04-08,8.8,3.1,14.9
20230409,6,34849,3645.0,70.0,2399.0,2045.0,1133.0,3332.0,1688.0,752.0,2993.0,94.0,2023-04-09,10.8,3.5,17.8
20230410,0,45791,5772.0,138.0,2981.0,2591.0,1685.0,4384.0,2099.0,994.0,4397.0,119.0,2023-04-10,13.2,6.2,19.1
20230411,1,43948,5028.0,155.0,2658.0,2690.0,1537.0,4241.0,1919.0,845.0,3933.0,125.0,2023-04-11,13.1,9.2,17.4
20230412,2,46887,5377.0,117.0,2794.0,2498.0,1503.0,3938.0,1928.0,835.0,3880.0,114.0,2023-04-12,10.1,4.8,15.3
20230413,3,42238,4908.0,129.0,2943.0,2663.0,1522.0,4363.0,1820.0,882.0,3888.0,90.0,2023-04-13,11.9,5.1,17.2
20230414,4,51229,5130.0,141.0,3192.0,2985.0,1651.0,4018.0,1815.0,910.0,4209.0,114.0,2023-04-14,16.2,11.9,21.3
20230415,5,37758,3319.0,113.0,2660.0,2661.0,1474.0,3740.0,1767.0,734.0,3737.0,95.0,2023-04-15,13.5,9.3,16.6
20230416,6,35000,3156.0,74.0,2179.0,2014.0,1134.0,3400.0,1748.0,733.0,3119.0,120.0,2023-04-16,10.8,7.5,16.1
20230417,0,42704,4872.0,95.0,2921.0,2481.0,1660.0,4437.0,1886.0,837.0,4160.0,115.0,2023-04-17,13.1,6.8,18.1
20230418,1,44953,4168.0,216.0,2859.0,2574.0,1605.0,4368.0,1724.0,792.0,3822.0,126.0,2023-04-18,14.0,10.7,18.4
20230419,2,53974,5139.0,102.0,3419.0,3012.0,1817.0,4422.0,1741.0,860.0,3913.0,109.0,2023-04-19,19.1,11.5,28.4
20230420,3,56825,4870.0,112.0,4162.0,3834.0,2578.0,4817.0,1623.0,856.0,4351.0,117.0,2023-04-20,15.8,14.5,18.9
20230421,4,58803,5227.0,105.0,4101.0,3452.0,2477.0,4411.0,1802.0,918.0,4608.0,123.0,2023-04-21,16.7,11.4,22.8
20230422,5,42473,3598.0,58.0,3932.0,2757.0,2386.0,3779.0,1473.0,794.0,3950.0,108.0,2023-04-22,16.9,12.2,22.5
20230423,6,40210,3318.0,57.0,3060.0,2232.0,1854.0,3514.0,1521.0,765.0,3280.0,110.0,2023-04-23,16.1,10.7,22.1
20230424,0,46585,4639.0,88.0,3676.0,3061.0,2417.0,4272.0,1761.0,848.0,4429.0,127.0,2023-04-24,15.8,11.5,21.3
20230425,1,48319,4256.0,180.0,3605.0,3258.0,2531.0,4461.0,1702.0,844.0,4690.0,175.0,2023-04-25,10.9,9.0,13.2
20230426,2,52456,4630.0,184.0,3757.0,3189.0,2474.0,4215.0,1651.0,878.0,4618.0,118.0,2023-04-26,10.2,7.4,13.5
20230427,3,56438,4851.0,141.0,4081.0,3170.0,2435.0,4282.0,2115.0,817.0,4623.0,107.0,2023-04-27,12.9,5.1,20.0
20230428,4,53668,5674.0,117.0,4612.0,3755.0,2673.0,4358.0,1852.0,942.0,5376.0,129.0,2023-04-28,15.7,9.0,21.3
20230429,5,39609,3283.0,184.0,3183.0,2760.0,2233.0,3402.0,1625.0,826.0,3903.0,128.0,2023-04-29,13.2,9.9,15.8
20230430,6,41830,3408.0,75.0,3179.0,2466.0,1809.0,3261.0,1670.0,885.0,3645.0,107.0,2023-04-30,12.7,7.9,17.9
20230501,0,47668,4354.0,89.0,4537.0,2988.0,2353.0,3761.0,1693.0,1078.0,4919.0,135.0,2023-05-01,14.6,9.8,20.8
20230502,1,58542,5194.0,86.0,5314.0,3548.0,2758.0,4490.0,2022.0,1220.0,5717.0,142.0,2023-05-02,16.7,9.1,23.7
20230503,2,68053,4845.0,74.0,6123.0,3894.0,2894.0,4354.0,1894.0,1147.0,5828.0,164.0,2023-05-03,19.5,12.4,26.2
20230504,3,89990,4953.0,118.0,12980.0,5070.0,4304.0,4463.0,1846.0,2189.0,8866.0,206.0,2023-05-04,21.4,15.6,25.8
20230505,4,78424,2866.0,79.0,13011.0,4113.0,4074.0,3378.0,1446.0,1338.0,8542.0,365.0,2023-05-05,18.4,15.5,21.6
20230506,5,41179,2615.0,203.0,3463.0,2763.0,2353.0,3405.0,1810.0,1116.0,4523.0,129.0,2023-05-06,12.6,11.7,15.5
20230507,6,41790,2776.0,85.0,3176.0,2444.0,2200.0,3596.0,1785.0,1149.0,4681.0,103.0,2023-05-07,14.4,11.1,18.6
20230508,0,82902,5684.0,236.0,4747.0,3464.0,3366.0,7232.0,2074.0,1447.0,10741.0,114.0,2023-05-08,15.3,7.9,22.0
20230509,1,57111,4364.0,94.0,4381.0,2921.0,2438.0,4169.0,1889.0,1099.0,4738.0,105.0,2023-05-09,17.0,10.0,24.4
20230510,2,58699,4942.0,68.0,4085.0,3344.0,2612.0,4596.0,1898.0,1147.0,5151.0,109.0,2023-05-10,18.4,10.7,26.0
20230511,3,51836,4881.0,51.0,3942.0,3192.0,2379.0,4214.0,1592.0,984.0,4851.0,94.0,2023-05-11,19.5,12.8,26.7
20230512,4,54077,5040.0,83.0,4496.0,3332.0,2679.0,4452.0,1646.0,1050.0,5597.0,87.0,2023-05-12,18.4,13.1,24.7
20230513,5,49487,3418.0,84.0,3669.0,2741.0,2174.0,3462.0,1511.0,1015.0,4754.0,83.0,2023-05-13,17.8,12.6,23.9
20230514,6,46497,3545.0,42.0,3156.0,2260.0,1946.0,3510.0,1569.0,937.0,4879.0,89.0,2023-05-14,18.1,12.9,23.8
20230515,0,145307,9752.0,123.0,7457.0,5496.0,4468.0,13127.0,3428.0,2983.0,19078.0,137.0,2023-05-15,20.6,12.8,27.9
20230516,1,58284,5660.0,30.0,5055.0,3226.0,2300.0,4941.0,1715.0,1060.0,5063.0,92.0,2023-05-16,24.0,17.2,31.2
20230517,2,54951,5420.0,39.0,4688.0,2955.0,2251.0,4218.0,1459.0,907.0,4373.0,109.0,2023-05-17,23.5,18.6,28.7
20230518,3,45909,4370.0,63.0,4066.0,3068.0,2256.0,4106.0,1383.0,945.0,4068.0,95.0,2023-05-18,21.2,18.8,27.6
20230519,4,49648,4981.0,44.0,4414.0,3004.0,1835.0,3776.0,1517.0,869.0,4308.0,76.0,2023-05-19,22.3,16.7,27.8
20230520,5,46729,3570.0,38.0,4529.0,2745.0,2118.0,3418.0,1468.0,923.0,3806.0,69.0,2023-05-20,21.2,16.6,26.7
20230521,6,41535,3212.0,42.0,3498.0,2205.0,1609.0,3124.0,1520.0,847.0,3442.0,93.0,2023-05-21,17.8,15.3,21.9
20230522,0,55602,5224.0,73.0,4237.0,2945.0,2205.0,4083.0,1550.0,1009.0,4317.0,99.0,2023-05-22,20.3,15.9,26.8
20230523,1,50626,5269.0,46.0,4340.0,3064.0,2288.0,4102.0,1385.0,954.0,4285.0,97.0,2023-05-23,20.5,14.1,26.9
20230524,2,45776,4758.0,46.0,4229.0,2984.0,2048.0,4007.0,1273.0,943.0,4240.0,83.0,2023-05-24,20.6,14.8,25.9
20230525,3,55530,5341.0,47.0,4942.0,3195.0,2553.0,4413.0,1348.0,1177.0,4669.0,80.0,2023-05-25,21.2,15.7,27.4
20230526,4,60741,5598.0,54.0,5140.0,3644.0,2774.0,4459.0,1315.0,1978.0,5013.0,95.0,2023-05-26,21.4,15.8,27.3
20230527,5,44191,3274.0,52.0,4273.0,2907.0,2642.0,3469.0,1161.0,1805.0,3842.0,81.0,2023-05-27,19.3,18.6,20.7
20230528,6,37218,2977.0,38.0,3035.0,2275.0,1881.0,2971.0,1157.0,1619.0,3152.0,80.0,2023-05-28,19.2,18.4,20.2
20230529,0,43435,3652.0,58.0,3552.0,2205.0,1984.0,3073.0,1211.0,1014.0,3461.0,87.0,2023-05-29,23.2,19.0,28.5
20230530,1,50862,5116.0,58.0,4552.0,2829.0,2326.0,4066.0,1295.0,1002.0,4618.0,88.0,2023-05-30,24.0,20.5,28.9
20230531,2,53162,5460.0,39.0,4391.0,2965.0,2008.0,3462.0,1306.0,985.0,4863.0,80.0,2023-05-31,22.8,18.8,28.2
20230601,3,56723,6030.0,51.0,5111.0,3410.0,2512.0,3610.0,1375.0,1195.0,5261.0,93.0,2023-06-01,22.8,19.7,26.3
20230602,4,62216,6392.0,39.0,5381.0,3407.0,2304.0,3448.0,1351.0,1153.0,4739.0,66.0,2023-06-02,20.4,17.9,25.0
20230603,5,45888,4425.0,12.0,4989.0,2901.0,2031.0,2640.0,1106.0,940.0,3590.0,83.0,2023-06-03,22.0,16.6,27.8
20230604,6,37092,3706.0,21.0,3969.0,2120.0,1624.0,2477.0,1042.0,893.0,3185.0,83.0,2023-06-04,22.1,16.9,28.0
20230605,0,46679,5667.0,47.0,4860.0,2994.0,2100.0,3211.0,1221.0,1074.0,4397.0,77.0,2023-06-05,21.5,17.6,26.3
20230606,1,41127,3894.0,25.0,4252.0,2482.0,1690.0,2496.0,927.0,910.0,3214.0,75.0,2023-06-06,20.3,17.3,25.2
20230607,2,49498,5367.0,34.0,4604.0,2917.0,2052.0,3153.0,1272.0,1011.0,4263.0,76.0,2023-06-07,21.4,18.9,25.7
20230608,3,45750,5332.0,43.0,5074.0,2858.0,2151.0,3472.0,1202.0,1024.0,4184.0,77.0,2023-06-08,20.4,18.3,23.9
20230609,4,59177,6471.0,33.0,5658.0,3177.0,2177.0,3936.0,1279.0,1141.0,4781.0,74.0,2023-06-09,23.3,18.3,28.4
20230610,5,45083,4452.0,30.0,5219.0,2662.0,2006.0,3260.0,1199.0,947.0,3849.0,104.0,2023-06-10,23.2,19.6,28.5
20230611,6,36955,4009.0,14.0,4091.0,2066.0,1547.0,3025.0,1203.0,933.0,3332.0,85.0,2023-06-11,22.1,17.9,27.3
20230612,0,58368,,,,,,,,,,,2023-06-12,22.2,18.4,27.5
20230613,1,58055,,,,,,,,,,,2023-06-13,22.0,19.2,26.0
20230614,2,48855,,,,,,,,,,,2023-06-14,20.6,17.5,25.0
20230615,3,58473,,,,,,,,,,,2023-06-15,22.7,17.7,28.3
20230616,4,56638,,,,,,,,,,,2023-06-16,23.7,19.1,28.9
20230617,5,47958,,,,,,,,,,,2023-06-17,24.2,18.9,30.2
20230618,6,41583,,,,,,,,,,,2023-06-18,25.9,20.8,32.6
